gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1041974901																										urn:catalog:JBJordal:FunnBot:95648													2014-08-25																				JBJordal	FunnBot			HumanObservation				urn:catalog:JBJordal:FunnBot:95648	95648		Jordal, John Bjarne																																	2007	6	5												Europe				Norway		Sogn og Fjordane	Flora		Endestadnipa		411	0		0	0						61.597847	5.652656		10																																						Jordal, John Bjarne	0-0-0												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum		donnianum				(Hook.) Steph.					
1041974900																										urn:catalog:JBJordal:FunnBot:95651													2014-08-25																				JBJordal	FunnBot			HumanObservation				urn:catalog:JBJordal:FunnBot:95651	95651		Jordal, John Bjarne																																	2007	6	5												Europe				Norway		Sogn og Fjordane	Flora		Endestadnipa		418	0		0	0						61.597534	5.654161		10																																						Jordal, John Bjarne	0-0-0												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum		donnianum				(Hook.) Steph.					
1041974899																										urn:catalog:JBJordal:FunnBot:95624													2014-08-25																				JBJordal	FunnBot			HumanObservation				urn:catalog:JBJordal:FunnBot:95624	95624		Mork, Kjetil; Råheim, Sveinung; Jordal, John Bjarne																																	2007	6	5												Europe				Norway		Sogn og Fjordane	Flora		Endestadnipa		430	0		0	0						61.598053	5.604931		10																																						Jordal, John Bjarne	0-0-0												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum		donnianum				(Hook.) Steph.					
1041974898																										urn:catalog:JBJordal:FunnBot:95621													2014-08-25																				JBJordal	FunnBot			HumanObservation				urn:catalog:JBJordal:FunnBot:95621	95621		Mork, Kjetil; Råheim, Sveinung; Jordal, John Bjarne																																	2007	6	5												Europe				Norway		Sogn og Fjordane	Flora		Endestadnipa		405	0		0	0						61.598864	5.608652		10																																						Jordal, John Bjarne	0-0-0												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum		donnianum				(Hook.) Steph.					
1041974897																										urn:catalog:JBJordal:FunnBot:96094													2014-08-25																				JBJordal	FunnBot			HumanObservation				urn:catalog:JBJordal:FunnBot:96094	96094		Jordal, John Bjarne																																	2007	6	8												Europe				Norway		Møre og Romsdal	Ørsta		Sandhornet nord		495	0		0	0						62.224834	6.20879		10																																						Jordal, John Bjarne	0-0-0												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum		donnianum				(Hook.) Steph.					
1041974896																										urn:catalog:JBJordal:FunnBot:104666													2014-08-25																				JBJordal	FunnBot			HumanObservation				urn:catalog:JBJordal:FunnBot:104666	104666		Gaarder, Geir; Jordal, John Bjarne																																	2012	6	7												Europe				Norway		Sogn og Fjordane	Bremanger		Bortnedalen, vest for Bortnestøylen		410	0		0	0						61.854641	5.471671		10																																						Gaarder, Geir; Jordal, John Bjarne	0-0-0												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum		donnianum				(Hook.) Steph.					
1041974895																										urn:catalog:JBJordal:FunnBot:112162													2014-08-25																				JBJordal	FunnBot			HumanObservation				urn:catalog:JBJordal:FunnBot:112162	112162		Hassel, Kristian; Jordal, John Bjarne; Gaarder, Geir; Flynn, Kirstin; Hanssen, Silke																																	2010	5	28												Europe				Norway		Møre og Romsdal	Eide		Herskedal: Øverdalen		354	0		0	0						62.898773	7.579217		10																																						Hassel, Kristian; Jordal, John Bjarne; Gaarder, Geir; Flynn, Kirstin; Hanssen, Silke	0-0-0												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum		donnianum				(Hook.) Steph.					
1041974894																										urn:catalog:JBJordal:FunnBot:112286													2014-08-25																				JBJordal	FunnBot			HumanObservation				urn:catalog:JBJordal:FunnBot:112286	112286		Jordal, John Bjarne																																	2010	10	12												Europe				Norway		Møre og Romsdal	Ørsta		Rambjørhornet		588	0		0	0						62.223124	6.205965		10																																						Jordal, John Bjarne	0-0-0												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum		donnianum				(Hook.) Steph.					
1041974893																										urn:catalog:JBJordal:FunnBot:112285													2014-08-25																				JBJordal	FunnBot			HumanObservation				urn:catalog:JBJordal:FunnBot:112285	112285		Jordal, John Bjarne																																	2010	10	12												Europe				Norway		Møre og Romsdal	Ørsta		Rambjørhornet		591	0		0	0						62.223063	6.206067		10																																						Jordal, John Bjarne	0-0-0												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum		donnianum				(Hook.) Steph.					
1041974892																										urn:catalog:JBJordal:FunnBot:112160													2014-08-25																				JBJordal	FunnBot			HumanObservation				urn:catalog:JBJordal:FunnBot:112160	112160		Hassel, Kristian; Jordal, John Bjarne; Gaarder, Geir; Flynn, Kirstin; Hanssen, Silke																																	2010	5	28												Europe				Norway		Møre og Romsdal	Eide		Herskedal: Øverdalen		354	0		0	0						62.898783	7.579335		10																																						Hassel, Kristian; Jordal, John Bjarne; Gaarder, Geir; Flynn, Kirstin; Hanssen, Silke	0-0-0												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum		donnianum				(Hook.) Steph.					
1041974891																										urn:catalog:JBJordal:FunnBot:112161													2014-08-25																				JBJordal	FunnBot			HumanObservation				urn:catalog:JBJordal:FunnBot:112161	112161		Hassel, Kristian; Jordal, John Bjarne; Gaarder, Geir; Flynn, Kirstin; Hanssen, Silke																																	2010	5	28												Europe				Norway		Møre og Romsdal	Eide		Herskedal: Øverdalen		354	0		0	0						62.898783	7.579374		10																																						Hassel, Kristian; Jordal, John Bjarne; Gaarder, Geir; Flynn, Kirstin; Hanssen, Silke	0-0-0												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum		donnianum				(Hook.) Steph.					
1008529697													2013-02-07													KC333318													2013-10-23			http://www.ebi.ac.uk/ena/data/view/KC333318																					PreservedSpecimen				KC333318			Hassel, K.														KC333318															2008-01-01																											Norway:Sor-Trondelag, Trondheim, Ravine V for Nygarden												63.35	10.19																																													1286800								Fissidens exilis							Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Bryophyta;Bryophytina;Bryopsida;Dicranidae;Dicranales;Fissidentaceae;Fissidens					Fissidentaceae	Fissidens				species							
1008529583													2013-02-07													KC333224													2013-10-23			http://www.ebi.ac.uk/ena/data/view/KC333224																					PreservedSpecimen				KC333224			Gaarder, G.														KC333224															2006-01-01																											Norway:Sogn og Fjordane, Bremanger, Bortnedalen, Pa bergvegg i elvedal, eksp. N												61.84	5.39																																													284514								Herbertus stramineus							Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Marchantiophyta;Jungermanniopsida;Jungermanniidae;Jungermanniales;Lophocoleineae;Herbertaceae;Herbertus					Herbertaceae	Herbertus				species							
1008529522													2013-02-07													KC333212													2013-10-23			http://www.ebi.ac.uk/ena/data/view/KC333212																					PreservedSpecimen				KC333212			Hassel, K.														KC333212															2008-01-01																											Norway:Sor-Trondelag, Trondheim, Mule, Graor-heggeskog												63.34	10.16																																													1286800								Fissidens exilis							Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Bryophyta;Bryophytina;Bryopsida;Dicranidae;Dicranales;Fissidentaceae;Fissidens					Fissidentaceae	Fissidens				species							
1008529490													2013-02-07													KC333333													2013-10-23			http://www.ebi.ac.uk/ena/data/view/KC333333																					PreservedSpecimen				KC333333			Gaarder, G.														KC333333															2006-01-01																											Norway:Sogn og Fjordane, Bremanger, Bortnedalen, Pa bergvegg i elvedal, eksp. N												61.84	5.39																																													284514								Herbertus stramineus							Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Marchantiophyta;Jungermanniopsida;Jungermanniidae;Jungermanniales;Lophocoleineae;Herbertaceae;Herbertus					Herbertaceae	Herbertus				species							
1008529420													2013-02-07													KC333319													2013-10-23			http://www.ebi.ac.uk/ena/data/view/KC333319																					PreservedSpecimen				KC333319			Hassel, K.														KC333319															2008-01-01																											Norway:Sor-Trondelag, Trondheim, Mule, Graor-heggeskog												63.34	10.16																																													1286800								Fissidens exilis							Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Bryophyta;Bryophytina;Bryopsida;Dicranidae;Dicranales;Fissidentaceae;Fissidens					Fissidentaceae	Fissidens				species							
1008460324													2013-02-07													KC250594													2013-10-23			http://www.ebi.ac.uk/ena/data/view/KC250594																					PreservedSpecimen				KC250594			Gaarder, G.														KC250594															2006-01-01																											Norway:Sogn og Fjordane, Bremanger, Bortnedalen, Pa bergvegg i elvedal, eksp. N												61.84	5.39																																													284514								Herbertus stramineus							Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Marchantiophyta;Jungermanniopsida;Jungermanniidae;Jungermanniales;Lophocoleineae;Herbertaceae;Herbertus					Herbertaceae	Herbertus				species							
1008460220													2013-02-07													KC250582													2013-10-23			http://www.ebi.ac.uk/ena/data/view/KC250582																					PreservedSpecimen				KC250582			Hassel, K.														KC250582															2008-01-01																											Norway:Sor-Trondelag, Trondheim, Mule, Graor-heggeskog												63.34	10.16																																													1286800								Fissidens exilis							Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Bryophyta;Bryophytina;Bryopsida;Dicranidae;Dicranales;Fissidentaceae;Fissidens					Fissidentaceae	Fissidens				species							
1008460083													2013-02-07													KC250516													2013-10-23			http://www.ebi.ac.uk/ena/data/view/KC250516																					PreservedSpecimen				KC250516			Gaarder, G.														KC250516															2006-01-01																											Norway:Sogn og Fjordane, Bremanger, Bortnedalen, Pa bergvegg i elvedal, eksp. N												61.84	5.39																																													284514								Herbertus stramineus							Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Marchantiophyta;Jungermanniopsida;Jungermanniidae;Jungermanniales;Lophocoleineae;Herbertaceae;Herbertus					Herbertaceae	Herbertus				species							
1008459966													2013-02-07													KC250504													2013-10-23			http://www.ebi.ac.uk/ena/data/view/KC250504																					PreservedSpecimen				KC250504			Hassel, K.														KC250504															2008-01-01																											Norway:Sor-Trondelag, Trondheim, Mule, Graor-heggeskog												63.34	10.16																																													1286800								Fissidens exilis							Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Bryophyta;Bryophytina;Bryopsida;Dicranidae;Dicranales;Fissidentaceae;Fissidens					Fissidentaceae	Fissidens				species							
788694703																										LD:General:1459194													2015-12-14																				LD	General			preservedspecimen				LD:General:1459194	1459194		E. Jörgensen	1																																1903	07	10												Europe				Norway		Sogn og Fjordane	Flora		No locality information available												61.61999000	5.03928000								RT90																															Isotype of Anastrophyllum jörgensenii Schiffn.														Anastrophyllum joergensenii			Anastrophyllum jörgensenii									Jungermanniaceae	Anastrophyllum		joergensenii						ICN			
788686626																										LD:General:1451112													2015-12-14																				LD	General			preservedspecimen				LD:General:1451112	1451112		J. Hagen	1																																1880	08	01												Europe				Norway		Sør-Trøndelag	Rennebu		No locality information available												62.76578000	9.87211000								RT90																																													Anastrophyllum joergensenii												Jungermanniaceae	Anastrophyllum		joergensenii						ICN			
788686147																										LD:General:1450632													2015-12-14																				LD	General			preservedspecimen				LD:General:1450632	1450632		E. Jörgensen	1																																1896	04	24												Europe				Norway		Hordaland	Bergen		No locality information available												60.37037000	5.41776000								RT90																																													Anastrophyllum joergensenii												Jungermanniaceae	Anastrophyllum		joergensenii						ICN			
788686088																										LD:General:1450572													2015-12-14																				LD	General			preservedspecimen				LD:General:1450572	1450572		E. Jörgensen	1																																1899	07	15												Europe				Norway		Rogaland	Stavanger		No locality information available												58.97009000	5.71814000								RT90																																													Anastrophyllum joergensenii												Jungermanniaceae	Anastrophyllum		joergensenii						ICN			
788680452																										LD:General:1444939													2015-12-14																				LD	General			preservedspecimen				LD:General:1444939	1444939		E. Jörgensen	1																																1901	08	09												Europe				Norway		Hordaland	Kvinnherad		No locality information available												59.94976000	6.01605000								RT90																																													Anastrophyllum donianum												Jungermanniaceae	Anastrophyllum		donianum						ICN			
788680394																										LD:General:1444879													2015-12-14																				LD	General			preservedspecimen				LD:General:1444879	1444879		E. Jörgensen	1																																1900	07	23												Europe				Norway		Sogn og Fjordane	Bremanger		No locality information available												61.84046000	5.16453000								RT90																																													Anastrophyllum donianum												Jungermanniaceae	Anastrophyllum		donianum						ICN			
788680336																										LD:General:1444819													2015-12-14																				LD	General			preservedspecimen				LD:General:1444819	1444819		E. Jörgensen	1																																1900	08	14												Europe				Norway		Hordaland	Bergen		No locality information available												60.37037000	5.41776000								RT90																																													Anastrophyllum donianum												Jungermanniaceae	Anastrophyllum		donianum						ICN			
788680279																										LD:General:1444759													2015-12-14																				LD	General			preservedspecimen				LD:General:1444759	1444759		B. Kaalaas	1																																1902	08	14												Europe				Norway		Hordaland	Kvinnherad		No locality information available												59.94976000	6.01605000								RT90																																													Anastrophyllum donianum												Jungermanniaceae	Anastrophyllum		donianum						ICN			
788679056																										LD:General:1443514													2015-12-14																				LD	General			preservedspecimen				LD:General:1443514	1443514		E. Jörgensen	1																																1901	07	29												Europe				Norway		Sogn og Fjordane	Gulen		No locality information available												60.96083000	5.11411000								RT90																																													Anastrophyllum donianum												Jungermanniaceae	Anastrophyllum		donianum						ICN			
788678999																										LD:General:1443454													2015-12-14																				LD	General			preservedspecimen				LD:General:1443454	1443454		E. Jörgensen	1																																1901	07	29												Europe				Norway		Sogn og Fjordane	Gulen		No locality information available												60.96083000	5.11411000								RT90																																													Anastrophyllum donianum												Jungermanniaceae	Anastrophyllum		donianum						ICN			
788678942																										LD:General:1443394													2015-12-14																				LD	General			preservedspecimen				LD:General:1443394	1443394		E. Jörgensen	1																																1901	08	09												Europe				Norway		Hordaland	Kvinnherad		No locality information available												59.94976000	6.01605000								RT90																																													Anastrophyllum donianum												Jungermanniaceae	Anastrophyllum		donianum						ICN			
788678470																										LD:General:1442899													2015-12-14																				LD	General			preservedspecimen				LD:General:1442899	1442899		E. Jørgensen	1																																1900	07	23												Europe				Norway		Sogn og Fjordane	Bremanger		No locality information available												61.84046000	5.16453000								RT90																																													Anastrophyllum donianum												Jungermanniaceae	Anastrophyllum		donianum						ICN			
788678412																										LD:General:1442839													2015-12-14																				LD	General			preservedspecimen				LD:General:1442839	1442839		R. Fridtz	1																																1888	08	03												Europe				Norway		Sogn og Fjordane	Bremanger		No locality information available												61.84046000	5.16453000								RT90																																													Anastrophyllum donianum												Jungermanniaceae	Anastrophyllum		donianum						ICN			
788678355																										LD:General:1442779													2015-12-14																				LD	General			preservedspecimen				LD:General:1442779	1442779		C. Jensen	1																																1896	07	10												Europe				Norway		Sogn og Fjordane	Bremanger		No locality information available												61.84046000	5.16453000								RT90																																													Anastrophyllum donianum												Jungermanniaceae	Anastrophyllum		donianum						ICN			
788678298																										LD:General:1442719													2015-12-14																				LD	General			preservedspecimen				LD:General:1442719	1442719		B. Kaalaas & R. Fridtz	1																																														Europe				Norway		Sogn og Fjordane	Bremanger		No locality information available												61.84046000	5.16453000								RT90																																													Anastrophyllum donianum												Jungermanniaceae	Anastrophyllum		donianum						ICN			
190678243																										urn:catalog:BG:B:19877													2008-10-06																				BG	B			PreservedSpecimen				urn:catalog:BG:B:19877	19877		Kaalaas, B.																																	1901	7	22		Ved fossen på klipper										Europe				Norway		ROGALAND	GJESDAL		Lyse i Ryfylke: ved Andersaaen		0	0		0	0						58.82892	6.24369		29987																K																						Crunwell, A.C.	1969-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
190678240																										urn:catalog:BG:B:19860													2008-10-06																				BG	B			PreservedSpecimen				urn:catalog:BG:B:19860	19860		Bryhn, N.																																	1889	7	0		Aliis muscis raris intermixta						+ Scapania ornithopodioides, Pleurozia purpurea. det. E. Jørgensen				Europe				Norway		ROGALAND	GJESDAL		Ryfylke, Frafjord		0	0		0	0						58.82892	6.24369		29987																K																							0-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889698																										urn:catalog:BG:B:739													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:739	739		Blom, H.H.																																	1979	6	24		On moist, vertical cliff										Europe				Norway		HORDALAND	OS		Bjørndalen gorge		0	0		0	0						60.21298	5.44478		15047																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889697																										urn:catalog:BG:B:738													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:738	738		Blom, H.H.																																	1982	8	0		On boulder										Europe				Norway		SOGN OG FJORDANE	FLORA		Eikefjord, Osen, Svartdalsvatnet		0	0		0	0						61.61999	5.03928		37464																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889586																										urn:catalog:BG:B:6785													2005-11-09																				BG	B			PreservedSpecimen				urn:catalog:BG:B:6785	6785		Kaalaas, B.																																	1901	9	29		Paa en leret skovsti										Europe				Norway		OSLO	OSLO		Øverst i Mærradalen i V. Aker		0	0		0	0						59.97258	10.72237		20057																K																						Hassel, K.	2004-0-0												Fissidens exilis								Plantae	Bryophyta	Bryopsida	Fissidentales	Fissidentaceae	Fissidens		exilis									
127889585																										urn:catalog:BG:B:6784													2005-11-09																				BG	B			PreservedSpecimen				urn:catalog:BG:B:6784	6784		Kaalaas, B.																																	1901	9	29		Paa en leret skovsti						dyrket i blomsterpotte til 28/3 1902				Europe				Norway		OSLO	OSLO		Mærradalen i V. Aker		0	0		0	0						59.97258	10.72237		20057																K																						Hassel, K.	2004-0-0												Fissidens exilis								Plantae	Bryophyta	Bryopsida	Fissidentales	Fissidentaceae	Fissidens		exilis									
127889584																										urn:catalog:BG:B:6783													2005-11-09																				BG	B			PreservedSpecimen				urn:catalog:BG:B:6783	6783		Kaalaas, B.																																	1906	5	20		Paa lerjord										Europe				Norway		AKERSHUS	BÆRUM		Ved Lysakerelven i Bærum		0	0		0	0						59.92224	10.50728		12675																K																						Hassel, K.	2005-0-0												Fissidens exilis								Plantae	Bryophyta	Bryopsida	Fissidentales	Fissidentaceae	Fissidens		exilis									
127889583																										urn:catalog:BG:B:6782													2005-11-09																				BG	B			PreservedSpecimen				urn:catalog:BG:B:6782	6782		Kaalaas, B.																																	1906	5	20		Paa et lerras										Europe				Norway		AKERSHUS	BÆRUM		Ved Lysakerelven i Bærum		0	0		0	0						59.92224	10.50728		12675																K																						Hassel, K.	2004-0-0												Fissidens exilis								Plantae	Bryophyta	Bryopsida	Fissidentales	Fissidentaceae	Fissidens		exilis									
127889582																										urn:catalog:BG:B:6781													2005-11-09																				BG	B			PreservedSpecimen				urn:catalog:BG:B:6781	6781		Ryan, E.																																	1890	10	18												Europe				Norway		ØSTFOLD	FREDRIKSTAD		[Smaalenenes Amt] Onsø: Store Dale		0	0		0	0						59.19856	10.87356		20522																K																						Hassel, K.	2004-0-0												Fissidens exilis								Plantae	Bryophyta	Bryopsida	Fissidentales	Fissidentaceae	Fissidens		exilis									
127889350																										urn:catalog:BG:B:5114													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:5114	5114	358	Gaarder, G.																																	2000	10	22		På nedre del av fuktig, skyggefull, stor bergvegg						det. G. Gaarder, conf. K. Hassel				Europe				Norway		ROGALAND	GJESDAL		Røyrdalen		300	300		0	0						58.837235	6.141847		71																E																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889346																										urn:catalog:BG:B:5067													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:5067	5067	310	Fjelstad, H. & Gaarder, G.																																	2000	6	1		I fuktig lita kløft i åpent kystfjell						det. G. Gaarder				Europe				Norway		SOGN OG FJORDANE	VÅGSØY		Søroppedal		120	120		0	0						61.962383	5.063436		71																E																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889311																										urn:catalog:BG:B:4630													2004-12-16																				BG	B			PreservedSpecimen				urn:catalog:BG:B:4630	4630		Kaalaas, B.																																	1900	8	2		Paa klippestykker af skifer i fossens støvregn										Europe				Norway		SOGN OG FJORDANE	LUSTER		ved Drivandefossen i Mørkrisdalen i Lyster, Sogn		300	300		0	0						61.52828	7.56571		41143																K																						Blom, H.H.	2000-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889309																										urn:catalog:BG:B:4629													2004-12-16																				BG	B			PreservedSpecimen				urn:catalog:BG:B:4629	4629		Kaalaas, B.																																	1900	8	13		Paa fuktige skyggefulde klipper										Europe				Norway		ROGALAND	GJESDAL		Frafjord i Høgsfjord, Ryfylke		0	0		0	0						58.82892	6.24369		29987																K																						Blom, H. H.	2000-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889141																										urn:catalog:BG:B:3255													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3255	3255	1266	Blom, H.H.																																	1979	5	29		I fosserøyksamfunn										Europe				Norway		SOGN OG FJORDANE	LUSTER		Mørkrisdalen, ved Drivandefossen, ved turiststien mot Åsete		280	280		0	0						61.52828	7.56571		41143																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889140																										urn:catalog:BG:B:3254													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3254	3254		Kaalaas, B.																																	1900	8	14		Paa mosgroede klipper						+ Metzgeria conjugata				Europe				Norway		ROGALAND	GJESDAL		Frafjord i Høgsfjord, Ryfylke		200	200		0	0						58.82892	6.24369		29987																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889139																										urn:catalog:BG:B:3253													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3253	3253		Jørgensen, E.																																	1925	7	15		(nær sjøen)										Europe				Norway		SOGN OG FJORDANE	BREMANGER		Davik: ved Åsskårfossen i Ålfot, nederst ved østre gren		0	0		0	0						61.84046	5.16453		37759																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889138																										urn:catalog:BG:B:3252													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3252	3252		Kaalaas, B.																																	1898	7	19		Paa fjeldvægge i en kløft										Europe				Norway		SOGN OG FJORDANE	FLORA		Under Skaarkinn paa øen Hovden i Kinn, N. Bergenhus		100	100		0	0						61.61999	5.03928		37464																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889137																										urn:catalog:BG:B:3251													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3251	3251		Kaalaas, B.																																	1898	7	19		Paa klippevægge						+ Radula aquilegia				Europe				Norway		SOGN OG FJORDANE	FLORA		Under Skaarkinn paa Hovden i Kinn pgd		0	0		0	0						61.61999	5.03928		37464																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
127889136																										urn:catalog:BG:B:3250													2005-11-11																				BG	B			PreservedSpecimen				urn:catalog:BG:B:3250	3250		Nyman, E.																																	1890	8	17												Europe				Norway		ROGALAND	GJESDAL		Ryfylke, Frafjord		0	0		0	0						58.82892	6.24369		29987																K																						Hassel, K.	2005-0-0												Herbertus stramineus								Plantae	Hepatophyta	Hepatopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus									
